Y_Contig_135	1141756	40	34	22	66	34	40	30	41	21	20	30	31	26	63	37	44	35	21	25	33	16	35	47
Y_Contig_135	1141757	40	35	22	65	33	40	30	41	21	20	30	31	25	64	38	43	35	20	26	33	16	35	47
Y_Contig_135	1141758	41	33	22	65	33	40	30	41	21	20	30	32	25	64	36	43	36	20	26	32	15	36	47
Y_Contig_135	1141759	41	34	22	65	33	40	30	40	21	20	30	31	25	65	36	42	36	21	26	32	15	36	47
Y_Contig_135	1141760	41	34	22	64	32	40	28	40	21	20	30	31	25	65	36	43	36	21	25	31	15	36	48
Y_Contig_135	1141761	41	35	22	64	31	40	28	40	21	20	30	30	25	64	35	42	34	21	24	31	14	36	48
Y_Contig_135	1141762	40	35	22	64	31	40	28	40	21	20	30	30	26	64	35	42	34	21	24	31	14	38	49
Y_Contig_135	1141763	40	35	20	64	31	40	28	40	21	19	29	32	27	63	36	41	34	19	24	33	14	39	49
Y_Contig_135	1141764	40	36	20	63	30	40	28	38	21	19	29	32	27	64	36	41	33	19	25	33	14	38	48
Y_Contig_135	1141765	39	36	20	63	30	40	27	38	21	19	29	32	27	65	37	41	33	19	25	33	14	38	48
Y_Contig_135	1141766	39	37	19	63	30	40	27	38	21	19	29	32	27	65	37	41	33	19	26	33	14	38	48
Y_Contig_135	1141767	38	37	19	64	29	39	28	36	21	19	30	31	28	64	37	40	34	20	27	33	13	37	47
Y_Contig_135	1141768	38	37	19	64	29	39	28	36	21	19	30	32	28	65	37	40	34	20	27	33	13	37	47
Y_Contig_135	1141769	38	37	19	64	28	39	28	36	21	19	30	32	28	65	37	40	34	20	27	33	13	39	47
Y_Contig_135	1141770	38	37	19	65	28	39	28	36	21	19	29	32	28	65	37	39	34	20	27	33	13	39	48
Y_Contig_135	1141771	37	36	19	65	26	39	28	35	21	19	28	32	28	65	37	39	34	20	27	33	13	39	48
Y_Contig_135	1141772	38	38	21	67	26	40	28	34	22	18	28	32	28	65	37	38	34	21	26	33	13	40	48
Y_Contig_135	1141773	38	38	21	66	26	40	28	34	21	18	28	32	28	65	37	38	35	21	26	33	13	41	47
Y_Contig_135	1141774	36	37	20	67	26	40	28	35	21	18	29	32	28	66	37	37	36	21	27	33	13	40	47
Y_Contig_135	1141775	34	36	21	68	25	39	28	37	20	18	29	31	29	65	37	36	35	21	27	32	13	40	46
Y_Contig_135	1141776	34	36	21	67	25	39	28	37	20	18	29	31	29	65	37	36	35	22	26	33	12	41	46
Y_Contig_135	1141777	33	37	22	67	25	39	27	37	20	18	28	31	28	65	37	37	35	22	28	32	12	41	46
Y_Contig_135	1141778	33	37	22	67	25	39	27	36	20	18	28	31	28	65	37	37	35	22	28	32	12	41	46
Y_Contig_135	1141779	32	37	22	67	24	39	27	35	20	18	28	30	28	66	37	37	36	22	28	31	12	41	44
Y_Contig_135	1141780	32	36	23	66	24	39	26	34	20	17	27	30	28	67	36	38	37	21	28	32	12	41	44
Y_Contig_135	1141781	32	36	23	65	24	39	26	34	20	17	27	30	28	66	36	38	37	20	28	32	12	41	44
Y_Contig_135	1141782	32	36	23	66	24	38	26	33	20	17	27	30	29	66	38	38	36	20	28	32	13	43	43
Y_Contig_135	1141783	32	37	23	66	24	38	26	33	20	17	26	31	29	66	37	38	36	20	28	32	13	43	43
Y_Contig_135	1141784	32	36	24	65	23	37	26	34	20	19	26	32	29	66	37	37	36	21	28	33	12	44	44
Y_Contig_135	1141785	32	38	24	65	25	37	26	34	19	19	26	32	29	66	37	37	36	21	28	33	12	44	44
Y_Contig_135	1141786	32	38	24	65	25	36	26	34	19	19	26	32	29	66	37	37	37	21	28	34	12	44	42
Y_Contig_135	1141787	31	39	24	65	25	36	26	34	18	19	26	32	29	65	38	37	37	22	28	34	12	44	42
Y_Contig_135	1141788	31	38	23	65	25	36	26	34	18	19	25	32	30	64	38	37	37	22	28	34	12	44	42
Y_Contig_135	1141789	32	38	22	64	25	36	25	33	18	18	25	32	31	64	39	36	38	23	28	33	11	45	43
Y_Contig_135	1141790	33	40	22	64	25	34	25	33	18	17	25	32	31	62	39	37	39	23	28	33	11	45	43
Y_Contig_135	1141791	34	40	22	64	25	34	25	34	18	17	25	32	31	62	39	37	40	23	28	33	11	45	43
Y_Contig_135	1141792	32	41	22	64	25	34	24	34	18	17	25	31	31	63	39	36	39	23	28	33	11	45	43
Y_Contig_135	1141793	33	41	22	62	26	34	24	34	18	17	25	31	31	63	39	37	39	23	29	33	11	44	42
Y_Contig_135	1141794	33	39	21	62	26	34	24	32	19	17	24	31	31	62	38	35	39	23	30	32	11	44	42
Y_Contig_135	1141795	34	39	21	63	26	35	26	32	20	17	24	31	31	62	38	35	40	23	30	32	11	44	42
Y_Contig_135	1141796	34	39	21	63	26	35	26	32	21	17	26	31	31	63	38	36	40	22	31	32	11	45	42
Y_Contig_135	1141797	34	39	21	63	26	35	26	32	21	17	25	30	30	63	38	36	40	22	31	32	11	45	42
Y_Contig_135	1141798	33	40	21	63	26	35	26	32	21	17	25	30	31	63	38	37	41	22	31	32	11	46	42
Y_Contig_135	1141799	33	40	20	62	26	33	26	32	22	17	25	30	31	63	38	37	41	21	30	33	11	47	42
Y_Contig_135	1141800	34	39	20	62	26	33	26	32	22	17	25	30	31	64	37	37	42	21	31	33	11	47	42
Y_Contig_135	1141801	34	39	20	63	26	33	26	31	22	17	26	30	31	64	35	37	42	21	31	33	11	46	42
Y_Contig_135	1141802	34	38	20	64	26	33	26	30	23	17	26	30	31	65	35	38	42	21	32	33	11	46	43
Y_Contig_135	1141803	34	37	20	62	26	32	27	30	23	18	26	30	31	65	35	38	43	20	32	33	12	46	42
Y_Contig_135	1141804	33	38	20	62	26	32	27	31	23	18	26	31	31	66	34	39	43	20	33	33	12	47	42
Y_Contig_135	1141805	33	38	19	63	26	32	28	31	23	18	25	31	31	66	34	39	43	20	33	33	12	47	42
Y_Contig_135	1141806	34	38	19	63	26	32	28	31	23	18	25	30	31	66	33	39	43	20	33	33	12	47	42
Y_Contig_135	1141807	34	38	20	64	27	31	28	30	24	18	25	30	30	66	34	39	44	20	33	33	12	47	44
Y_Contig_135	1141808	34	39	20	65	27	31	28	30	24	19	25	30	31	66	35	40	44	20	33	33	12	47	44
Y_Contig_135	1141809	34	39	20	65	27	29	28	30	23	19	25	30	31	66	35	40	43	20	33	33	12	47	43
Y_Contig_135	1141810	34	38	20	66	27	28	27	28	23	19	25	30	31	66	35	40	41	20	33	33	12	46	44
Y_Contig_135	1141811	34	38	20	66	27	28	26	28	23	19	25	30	32	65	34	40	41	20	33	33	12	47	44
Y_Contig_135	1141812	34	39	20	65	28	28	25	28	22	19	25	30	32	65	33	39	41	18	33	33	12	47	44
Y_Contig_135	1141813	34	40	20	66	27	28	27	29	22	19	25	30	32	68	33	39	41	18	33	33	12	47	44
Y_Contig_135	1141814	34	40	20	66	30	28	28	28	22	19	25	30	32	69	33	39	42	19	33	33	12	44	44
Y_Contig_135	1141815	34	40	20	66	30	28	28	27	22	18	25	30	32	69	33	40	42	19	34	33	11	44	44
Y_Contig_135	1141816	34	40	20	65	30	28	28	27	22	18	25	30	31	69	33	40	43	19	34	33	11	45	44
Y_Contig_135	1141817	34	40	20	65	29	28	28	27	22	19	25	30	31	69	34	39	43	21	34	35	12	45	44
Y_Contig_135	1141818	34	40	20	65	29	28	28	27	22	19	25	30	31	68	34	39	43	21	34	36	12	45	44
Y_Contig_135	1141819	34	39	19	65	28	28	27	27	21	19	25	29	31	67	34	39	44	21	34	36	12	43	44
Y_Contig_135	1141820	34	39	19	65	28	27	28	28	20	19	25	28	31	68	34	40	44	23	35	36	12	43	46
Y_Contig_135	1141821	35	41	19	65	28	27	28	29	20	19	26	28	31	69	34	38	45	23	36	37	12	42	48
Y_Contig_135	1141822	36	41	19	65	28	27	28	28	20	19	26	28	30	69	34	38	47	23	36	37	12	42	48
Y_Contig_135	1141823	36	41	19	65	29	27	27	29	20	19	25	28	30	68	35	38	47	23	36	37	12	43	47
