Y_scaffold3	552068	18	13	15	16	11	18	19	33	36	29	34	44	31	35	46	39	44	40	43	37	27	45	44
Y_scaffold3	552069	18	13	15	16	11	18	19	32	36	29	34	42	31	35	46	39	44	40	42	37	27	45	44
Y_scaffold3	552070	17	12	15	16	11	18	19	32	36	29	34	42	32	34	46	39	44	40	42	37	27	45	44
Y_scaffold3	552071	17	12	15	16	11	18	19	32	36	29	34	42	32	34	45	39	44	40	44	36	27	44	44
Y_scaffold3	552072	17	12	15	16	11	18	17	32	36	29	34	42	32	34	45	40	43	40	44	35	27	43	44
Y_scaffold3	552073	17	12	14	16	12	18	17	31	36	29	34	42	32	33	45	38	43	39	43	35	27	44	44
Y_scaffold3	552074	18	12	14	16	12	18	17	31	36	27	33	41	32	33	43	40	44	40	41	34	25	44	44
Y_scaffold3	552075	18	12	14	17	12	18	17	31	36	27	33	41	32	33	43	40	44	40	41	34	25	44	44
Y_scaffold3	552076	18	12	14	17	13	18	17	30	36	27	32	41	32	32	43	40	44	40	41	34	25	44	45
Y_scaffold3	552077	19	12	14	17	12	18	17	31	35	26	32	42	33	33	43	39	44	40	40	32	25	45	44
Y_scaffold3	552078	19	12	13	17	13	18	17	30	35	26	32	42	33	32	43	39	43	40	40	32	26	45	44
Y_scaffold3	552079	19	12	12	17	14	18	17	30	35	27	32	41	34	32	43	39	43	40	40	32	26	44	43
Y_scaffold3	552080	19	12	11	17	14	18	17	30	34	27	32	41	34	32	42	41	43	41	40	32	27	44	43
Y_scaffold3	552081	22	13	13	17	14	18	17	29	34	27	33	43	32	32	43	41	42	40	39	31	27	44	43
Y_scaffold3	552082	22	13	13	19	14	18	17	29	33	27	33	43	32	32	44	41	42	39	39	31	27	44	44
Y_scaffold3	552083	23	13	13	19	14	19	17	28	33	27	34	43	32	32	44	41	42	39	39	31	27	44	44
Y_scaffold3	552084	23	12	14	19	14	19	16	29	34	27	35	42	32	33	43	41	42	38	39	31	27	44	42
Y_scaffold3	552085	23	12	14	19	14	19	16	29	34	27	35	42	33	32	44	41	42	38	39	31	28	44	43
Y_scaffold3	552086	24	12	15	19	14	19	16	29	34	27	35	40	33	31	44	40	43	38	38	31	28	44	43
Y_scaffold3	552087	24	12	15	19	14	19	16	29	34	27	35	39	33	32	43	40	43	38	38	30	29	44	43
Y_scaffold3	552088	25	12	15	19	14	19	16	29	34	27	35	38	33	31	44	40	43	38	38	30	29	44	43
Y_scaffold3	552089	24	12	15	19	14	19	17	29	34	26	35	37	32	30	44	40	43	38	39	30	29	43	42
Y_scaffold3	552090	24	13	15	21	14	19	17	30	34	25	35	36	32	30	44	41	44	38	40	31	29	44	42
Y_scaffold3	552091	23	14	16	21	14	19	16	30	34	25	35	36	32	29	45	41	43	38	40	31	28	44	42
Y_scaffold3	552092	23	14	16	21	14	19	16	30	33	25	34	36	32	29	44	41	44	38	40	31	29	43	42
Y_scaffold3	552093	23	14	16	21	14	19	16	30	33	25	34	36	31	29	45	41	44	37	40	31	29	43	42
Y_scaffold3	552094	23	15	17	21	15	19	16	30	33	25	34	36	29	30	45	41	44	37	39	31	29	43	42
Y_scaffold3	552095	22	15	18	21	16	19	16	30	32	25	34	35	30	32	48	40	43	37	37	31	29	42	41
Y_scaffold3	552096	22	15	18	21	16	19	16	29	31	25	34	35	30	32	48	40	43	38	37	33	29	44	42
Y_scaffold3	552097	23	15	18	21	18	19	15	27	29	25	34	34	30	32	49	40	43	39	37	33	29	43	40
Y_scaffold3	552098	23	16	18	21	18	19	15	27	29	25	34	34	32	31	49	40	42	39	37	33	29	43	39
Y_scaffold3	552099	22	17	18	21	18	19	16	27	30	25	33	34	34	30	49	40	42	39	38	34	30	43	40
Y_scaffold3	552100	22	17	18	21	18	19	15	27	30	25	34	34	34	29	47	41	41	39	38	34	30	43	40
Y_scaffold3	552101	22	18	18	22	18	19	16	27	31	25	34	33	34	30	47	40	41	38	37	35	30	43	39
Y_scaffold3	552102	23	18	18	22	17	19	17	27	31	24	34	33	33	29	47	39	42	38	36	35	30	43	38
Y_scaffold3	552103	23	18	18	22	17	19	17	27	30	24	34	32	33	29	46	41	41	37	36	35	30	42	38
Y_scaffold3	552104	23	19	17	23	17	19	17	28	28	24	34	32	32	29	46	40	42	39	36	35	30	42	39
Y_scaffold3	552105	23	19	17	23	17	19	17	29	29	24	34	32	32	29	46	40	43	40	36	36	30	42	39
Y_scaffold3	552106	23	19	17	23	18	19	17	29	28	24	34	32	32	29	46	40	43	39	36	36	31	42	39
Y_scaffold3	552107	23	19	17	23	18	20	17	29	28	24	35	32	33	30	47	42	42	39	36	36	31	42	38
Y_scaffold3	552108	23	19	17	23	18	20	18	29	28	24	35	32	33	31	47	42	42	37	36	36	31	42	38
Y_scaffold3	552109	23	19	17	23	19	21	19	28	28	24	35	31	33	31	48	42	42	36	37	36	31	42	37
Y_scaffold3	552110	23	19	17	23	19	21	19	28	29	24	34	31	34	31	47	42	42	34	37	36	31	43	37
Y_scaffold3	552111	24	19	18	23	19	22	20	28	29	24	33	32	33	31	48	42	41	34	38	36	31	44	37
Y_scaffold3	552112	24	19	18	23	19	22	20	28	30	24	33	33	32	30	48	42	41	34	38	36	32	44	38
Y_scaffold3	552113	24	19	18	23	19	22	20	28	30	24	33	33	32	30	48	42	40	34	38	35	32	43	38
Y_scaffold3	552114	24	19	18	24	19	22	20	28	30	24	32	32	31	30	48	42	40	34	37	35	31	43	38
Y_scaffold3	552115	24	20	18	24	19	22	19	28	30	25	31	34	32	30	48	43	40	34	36	35	31	43	38
Y_scaffold3	552116	24	20	18	24	18	21	19	28	30	25	31	34	31	30	48	43	41	34	36	34	32	43	39
Y_scaffold3	552117	24	20	18	24	18	21	19	28	30	25	30	34	31	29	47	44	42	35	36	34	32	43	39
